Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi,"['alien', 'aliens', 'sequels', 'sequel', 'alien invasion', 'sci-fi', 'good sequel', 'crappy sequel', 'big budget', 'special effects']",2.922229057725828,210,433,438,1253,1240,2572,1637,1449,294,227
Signs (2002),Horror|Sci-Fi|Thriller,"['alien', 'alien invasion', 'aliens', 'suspenseful', 'suspense', 'sci-fi', 'tense', 'story', 'scary', 'great ending']",3.2696069122673754,216,343,311,833,997,2107,1826,2488,719,692
Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy,"['oscar (best animated feature)', 'imagination', 'fantasy world', 'japan', 'animation', 'weird', 'imdb top 250', 'miyazaki', 'anime', 'original']",4.203809594534383,111,88,68,188,269,756,1289,3327,3246,4124
Bowling for Columbine (2002),Documentary,"['violence', 'guns', 'documentary', 'social commentary', 'politics', 'propaganda', 'canada', 'violent', 'world politics', 'golden palm']",3.7876221498371336,288,158,101,297,432,1337,2068,3858,2003,1738
"Ring, The (2002)",Horror|Mystery|Thriller,"['horror', 'creepy', 'scary', 'supernatural', 'suspense', 'original', 'weird', 'great ending', 'frightening', 'suspenseful']",3.4264026055894097,216,201,215,536,695,1675,1862,2484,953,681
Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy,"['emma watson', 'wizards', 'magic', 'fantasy world', 'adapted from:book', 'harry potter', 'boarding school', 'franchise', 'based on a book', 'based on book']",3.5795839380745043,198,215,219,646,858,2507,2750,4092,1441,1543
Adaptation (2002),Comedy|Drama|Romance,"['adapted from:book', 'oscar (best supporting actor)', 'writers', 'intellectual', 'cerebral', ""writer's life"", 'weird', 'obsession', 'writing', 'based on a book']",3.845092187999574,87,114,101,286,395,987,1448,2790,1708,1467
"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,"['trilogy', 'high fantasy', 'liv tyler', 'scenic', 'mythology', 'book was better', 'adapted from:book', 'wizards', 'epic', 'tolkien']",4.107520546734616,383,366,281,737,819,2522,3371,8307,6920,10241
Catch Me If You Can (2002),Crime|Drama,"['based on true story', 'con artists', 'based on a true story', 'true story', 'caper', 'con men', 'spielberg', 'fun movie', 'great acting', 'based on a book']",3.848433507388068,39,60,81,291,649,2018,3836,6246,3000,1782
"Pianist, The (2002)",Drama|War,"['jews', 'holocaust', 'poland', 'world war ii', 'nazis', 'wwii', 'nazi', 'imdb top 250', 'dramatic', 'oscar (best directing)']",4.053922967189729,36,56,55,180,241,761,1454,3257,2534,1941
City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller,"['violence', 'violent', 'amazing cinematography', 'amazing photography', 'rio de janeiro', 'gangs', 'powerful ending', 'storytelling', 'brutality', 'gangsters']",4.235410064157069,75,68,46,134,189,579,1254,3445,3525,3622
X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller,"['mutants', 'super hero', 'superheroes', 'adapted from:comic', 'based on a comic', 'superhero', 'big budget', 'super-hero', 'action', 'comic book']",3.6812431772940344,115,132,163,465,825,2212,3441,4741,2274,1205
"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,"['fight scenes', 'action', 'virtual reality', 'visually stunning', 'technology', 'fighting', 'man versus machine', 'trilogy', 'special effects', 'dynamic cgi action']",3.2963888725519026,397,476,578,1290,1641,3013,3276,3513,1655,1164
Finding Nemo (2003),Adventure|Animation|Children|Comedy,"['oscar (best animated feature)', 'pixar animation', 'short-term memory loss', 'computer animation', 'animation', 'fish', 'children', 'kids', 'kids and family', 'pixar']",3.8862276719419575,142,146,199,519,836,2524,4093,7352,4289,3469
"Italian Job, The (2003)",Action|Crime,"['heist', 'caper', 'fast paced', 'chase', 'action', 'remake', 'car chase', 'con men', 'fun movie', 'action packed']",3.573480259034886,58,89,138,332,688,1610,2274,2624,1173,588
28 Days Later (2002),Action|Horror|Sci-Fi,"['virus', 'apocalypse', 'zombies', 'post-apocalyptic', 'horror', 'survival', 'original', 'zombie', 'tense', 'post apocalyptic']",3.7524239934264587,124,134,126,356,554,1409,2435,3703,2043,1286
Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy,"['pirates', 'swashbuckler', 'sword fight', 'adventure', 'treasure hunt', 'treasure', 'action', 'sword fighting', 'big budget', 'story']",3.8565744150136596,182,211,275,652,1013,2672,4363,7504,4746,3639
Lost in Translation (2003),Comedy|Drama|Romance,"['loneliness', 'melancholic', 'relationships', 'bittersweet', 'tokyo', 'midlife crisis', 'sophia coppola', 'visually appealing', 'intimate', 'reflective']",3.8131711036279308,247,226,222,582,766,1526,2406,4010,3110,2644
Kill Bill: Vol. 1 (2003),Action|Crime|Thriller,"['bloody', 'gratuitous violence', 'violence', 'vengeance', 'violent', 'stylish', 'tarantino', 'dark hero', 'wuxia', 'stylized']",3.901338177136025,327,300,262,616,730,1874,3036,6064,4528,4009
"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,"['trilogy', 'man versus machine', 'fight scenes', 'visually stunning', 'technology', 'action', 'virtual reality', 'cyberpunk', 'future', 'big budget']",3.1437469467513433,393,486,492,1144,1408,2235,2109,2316,925,774
"Last Samurai, The (2003)",Action|Adventure|Drama|War,"['sword fight', 'japan', 'amazing photography', 'samurai', 'epic', 'action', 'rebellion', 'historical', 'war', 'oscar (best supporting actor)']",3.6942851681957185,78,94,124,344,559,1477,2172,3060,1601,955
Big Fish (2003),Drama|Fantasy|Romance,"['storytelling', 'imagination', 'father son relationship', 'fairy tales', 'touching', 'fantasy', 'fantasy world', 'bittersweet', 'life', 'story']",3.822431008727101,72,93,118,345,581,1409,2420,3771,2324,1586
"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,"['trilogy', 'high fantasy', 'liv tyler', 'scenic', 'mythology', 'epic', 'tolkien', 'imdb top 250', 'fantasy world', 'big budget']",4.14238211356367,371,325,261,671,745,2072,3090,7152,6783,10107
Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,"['memory', 'relationships', 'cerebral', 'complex', 'original', 'love story', 'complicated', 'non-linear', 'imagination', 'intellectual']",4.105628131710809,170,154,183,387,599,1401,2731,5740,5345,5642
Kill Bill: Vol. 2 (2004),Action|Drama|Thriller,"['bloody', 'vengeance', 'wuxia', 'tarantino', 'stylish', 'violence', 'violent', 'storytelling', 'masterpiece', 'kung fu']",3.869085848854635,259,220,228,492,677,1767,2941,5314,3717,3069
Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance,"['suprisingly clever', 'fairy tale', 'animation', 'sequels', 'fairy tales', 'computer animation', 'talking animals', 'good sequel', 'sequel', 'comedy']",3.5879222741005217,185,177,223,573,912,2306,3099,4029,1912,1148
Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX,"['emma watson', 'wizards', 'adapted from:book', 'based on book', 'fantasy world', 'magic', 'harry potter', 'based on a book', 'franchise', 'boarding school']",3.752071140837577,165,128,131,356,571,1751,2540,3867,2063,1585
Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX,"['super hero', 'superheroes', 'superhero', 'super-hero', 'based on a comic', 'dark hero', 'big budget', 'comics', 'comic book', 'action']",3.551107433808554,216,232,274,710,1111,2490,3194,4175,2105,1205
"I, Robot (2004)",Action|Adventure|Sci-Fi|Thriller,"['robot', 'robots', 'futuristic', 'future', 'sci-fi', 'technology', 'action', 'sci fi', 'scifi', 'artificial intelligence']",3.4598075729360644,94,120,184,473,783,1802,2283,2433,1005,489
"Bourne Supremacy, The (2004)",Action|Crime|Thriller,"['espionage', 'assassin', 'spying', 'robert ludlum', 'fast paced', 'spies', 'spy', 'action', 'chase', 'conspiracy']",3.8470785262374396,51,59,95,238,518,1585,2584,4447,2379,1479
Garden State (2004),Comedy|Drama|Romance,"['independent film', 'good soundtrack', 'new jersey', 'coming of age', 'bittersweet', 'depression', 'melancholic', 'quirky', 'original', 'awesome soundtrack']",3.8277977575629363,83,83,107,286,409,1031,1720,2609,1741,1385
Shaun of the Dead (2004),Comedy|Horror,"['british comedy', 'zombies', 'comedy', 'splatter', 'dark humor', 'spoof', 'funny as hell', 'british', 'zombie', 'apocalypse']",3.9045575487082655,99,103,91,255,409,1037,2000,3540,2371,1746
"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy,"['super hero', 'superheroes', 'oscar (best animated feature)', 'pixar animation', 'superhero', 'super-hero', 'animation', 'computer animation', 'kids and family', 'cartoon']",3.908572146807441,87,129,123,446,708,2098,3451,5906,3968,2974
Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller,"['based on a comic', 'graphic novel', 'adapted from:comic', 'violence', 'violent', 'stylized', 'gratuitous violence', 'stylish', 'storytelling', 'bloody']",3.8742006330340417,170,215,183,466,599,1406,2361,4298,3232,2551
Star Wars: Episode III - Revenge of the Sith (2005),Action|Adventure|Sci-Fi,"['space opera', 'trilogy', 'prequel', 'franchise', 'series', 'star wars', 'space', 'big budget', 'action', 'special effects']",3.465821344387548,279,318,372,697,900,1833,2213,2945,1548,1198
Batman Begins (2005),Action|Crime|IMAX,"['dark hero', 'super hero', 'vigilante', 'batman', 'super-hero', 'superhero', 'vigilantism', 'based on a comic', 'franchise', 'superheroes']",3.970753505298084,91,114,103,334,548,1510,2953,6044,4282,2707
"40-Year-Old Virgin, The (2005)",Comedy|Romance,"['virginity', 'comedy', 'sex', 'sex comedy', 'pornography', 'funny', 'sexuality', 'hilarious', 'sexual', 'off-beat comedy']",3.554182311222361,172,185,183,381,653,1359,1929,2645,1352,729
Harry Potter and the Goblet of Fire (2005),Adventure|Fantasy|Thriller|IMAX,"['emma watson', 'wizards', 'adapted from:book', 'based on book', 'fantasy world', 'harry potter', 'based on a book', 'magic', 'franchise', 'boarding school']",3.7234557932983448,135,100,109,287,480,1303,1941,2994,1373,1186
V for Vendetta (2006),Action|Sci-Fi|Thriller|IMAX,"['author:alan moore', 'distopia', 'political', 'dark hero', 'based on a comic', 'graphic novel', 'adapted from:comic', 'fighting the system', 'fascism', 'dystopia']",3.927417107829479,91,111,119,358,570,1335,2374,3943,2910,2545
Pirates of the Caribbean: Dead Man's Chest (2006),Action|Adventure|Fantasy,"['swashbuckler', 'pirates', 'sword fight', 'adventure', 'big budget', 'treasure', 'action', 'sequels', 'sequel', 'treasure hunt']",3.4694004349176764,114,165,204,554,766,1692,2029,2360,1059,714
Little Miss Sunshine (2006),Adventure|Comedy|Drama,"['beauty pageant', 'dysfunctional family', 'family bonds', 'road trip', 'independent film', 'social commentary', 'imdb top 250', 'indie', 'oscar (best directing)', 'highly quotable']",3.9220828422293317,74,88,85,264,412,1054,1999,3626,2533,1743
"Pan's Labyrinth (Laberinto del fauno, El) (2006)",Drama|Fantasy|Thriller,"['dark fantasy', 'imagination', 'modern fantasy', 'fantasy world', 'fantasy', 'fairy tale', 'visually appealing', 'fairy tales', 'brutality', 'violence']",4.037898061233442,89,72,98,214,320,804,1539,3257,2640,2366
"Departed, The (2006)",Crime|Drama|Thriller,"['oscar (best directing)', 'undercover cop', 'organized crime', 'boston', 'great acting', 'imdb top 250', 'gangster', 'crime', 'violence', 'gangsters']",4.109930812775176,39,40,55,201,311,845,1929,4419,3650,2820
"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,"['stage magic', 'twists & turns', 'plot twist', 'unusual plot structure', 'storytelling', 'surprise ending', 'obsession', 'great ending', 'twist ending', 'secrets']",4.042195403318839,23,31,47,148,305,876,1694,3563,2678,1904
Casino Royale (2006),Action|Adventure|Thriller,"['007 (series)', '007', 'bond', 'franchise', 'action', 'secret service', 'assassin', 'espionage', 'spying', 'spy']",3.8496060433758426,68,83,93,238,483,1261,2370,4048,2305,1362
300 (2007),Action|Fantasy|War|IMAX,"['based on a comic', 'graphic novel', 'adapted from:comic', 'visual', 'history', 'historical', 'action', 'visually stunning', 'based on comic', 'stylized']",3.672342000555196,197,195,213,418,664,1265,1895,2774,1751,1435
"Bourne Ultimatum, The (2007)",Action|Crime|Thriller,"['spying', 'espionage', 'assassin', 'robert ludlum', 'chase', 'fast paced', 'conspiracy', 'spies', 'action', 'spy']",3.973096869790702,52,51,49,144,314,951,1794,3540,2258,1645
No Country for Old Men (2007),Crime|Drama,"['coen bros', 'oscar (best supporting actor)', 'imdb top 250', 'oscar (best picture)', 'great acting', 'greed', 'tense', 'violent', 'oscar (best directing)', 'coen brothers']",3.994389149102264,69,97,81,237,315,801,1374,2916,2492,1866
Juno (2007),Comedy|Drama|Romance,"['pregnancy', 'teen', 'independent film', 'adoption', 'teenager', 'indie', 'good soundtrack', 'coming of age', 'original', 'teen movie']",3.851002999625047,109,87,92,243,421,1062,1925,3261,2086,1382
"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,"['dark hero', 'super hero', 'vigilante', 'batman', 'oscar (best supporting actor)', 'superhero', 'vigilantism', 'imdb top 250', 'based on a comic', 'big budget']",4.220129171151776,113,101,104,257,398,1120,1957,5142,5158,6088
Iron Man (2008),Action|Adventure|Sci-Fi,"['super hero', 'superheroes', 'superhero', 'based on a comic', 'robert downey jr', 'marvel', 'comic book', 'weapons', 'adapted from:comic', 'action']",3.913052578700603,55,75,72,198,413,1165,2116,3875,2355,1620
WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi,"['oscar (best animated feature)', 'robot', 'robots', 'pixar animation', 'loneliness', 'animation', 'future', 'touching', 'original', 'computer animation']",4.038929040735874,67,83,73,223,327,935,1706,3540,2715,2507
Inglourious Basterds (2009),Action|Drama|War,"['jews', 'gratuitous violence', 'nazis', 'world war ii', 'violence', 'imdb top 250', 'vengeance', 'tarantino', 'violent', 'brutal']",4.019635863237006,73,60,69,183,289,726,1328,2605,2262,1852
Up (2009),Adventure|Animation|Children|Drama,"['pixar animation', 'computer animation', 'touching', 'pixar', 'adventure', 'animation', 'kids', 'storytelling', 'children', 'emotional']",4.038266407599309,52,43,37,132,264,764,1351,2747,2033,1841
Avatar (2009),Action|Adventure|Sci-Fi|IMAX,"['visual', 'visually stunning', 'technology', 'visuals', 'visually appealing', 'big budget', 'special effects', 'stunning', 'cgi', 'effects']",3.7765815646467753,172,141,154,324,501,1117,1540,2427,1719,1658
Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,"['dreams', 'complex', 'complicated', 'cerebral', 'visually stunning', 'visually appealing', 'complicated plot', 'imagination', 'original', 'intellectual']",4.156172003137702,70,63,76,213,363,878,1638,3495,3491,3736
